-16382
-2132
79
-865
-1006
1078
-2098
-3171
-241
440
-4180
3739
1502
-9181
6985
-8889
-667
10149
-18085
12366
-6113
-5620
10661
-16871
13711
-15072
3672
7405
-19108
19750
-19529
6217
3148
-17177
19156
-20649
9885
1864
-17024
19036
-22573
11226
-320
-16537
22204
-24781
13864
-5884
-10526
18990
-26885
18464
-10387
-6575
15231
-23927
19039
-14731
-1297
10818
-21932
19856
-17961
4302
4199
-17447
18793
-19511
8513
-1246
-12944
16152
-20804
13076
-6807
-7982
13620
-20815
16176
-12972
-1357
8402
-18392
16781
-16076
4168
2215
-14269
15506
-18270
8595
-2580
-10111
13623
-19484
12534
-8229
-5228
10630
-19032
15126
-13175
611
6044
-17147
16228
-16421
5212
1118
-13776
15814
-18956
9693
-3463
-9952
13954
-19672
12785
-8028
-6105
11590
-19454
14979
-11645
-1772
8544
-18807
16449
-15048
2283
5033
-16736
16930
-17849
6408
1023
-14124
16411
-19264
9762
-3048
-11084
15188
-20493
12817
-6929
-7285
13211
-20920
15529
-11198
-2933
10101
-19950
17302
-14999
1899
5954
-17738
17705
-17747
6180
1316
-14454
16920
-19725
10206
-3272
-10431
14915
-20398
13511
-8025
-5741
11715
-19640
15629
-12156
-761
7779
-17703
16456
-15311
3953
3205
-14703
16086
-17655
8203
-1438
-10890
14273
-18560
11541
-6060
-6546
11688
-18348
13841
-10205
-1971
8275
-17090
15246
-13797
2657
4133
-14646
15428
-16285
6964
-320
-11348
14361
-17721
10438
-4746
-7478
12493
-18200
13214
-8893
-3163
9555
-17572
15229
-12679
1257
5814
-15849
16045
-15598
5574
1733
-13201
15783
-17767
9576
-2618
-9576
14437
-18957
12881
-6982
-5458
11976
-18876
15433
-11094
-1017
8679
-17774
17009
-14766
3571
4656
-15434
17317
-17460
8010
75
-12182
16291
-19052
11735
-4414
-8112
14272
-19523
14739
-8856
-3740
11246
-18884
16646
-12756
1022
7326
-16925
17320
-15854
5501
2956
-14083
16922
-17976
9506
-1594
-10413
15411
-19032
12853
-6224
-6145
12799
-18864
15242
-10337
-1566
9255
-17625
16521
-13798
2911
5161
-15325
16806
-16457
7260
709
-11998
15835
-18108
10960
-3871
-8034
13814
-18556
13829
-8096
-3632
10823
-17969
15894
-11962
914
7117
-16189
16693
-15116
5420
2845
-13310
16312
-17267
9385
-1689
-9705
14861
-18403
12743
-6248
-5577
12336
-18345
15243
-10411
-1006
8906
-17092
16594
-13898
3535
4837
-14787
16821
-16582
7832
384
-11535
15940
-18173
11566
-4142
-7528
13874
-18660
14492
-8439
-3085
10986
-17889
16397
-12304
1513
7179
-16130
17256
-15349
5919
2865
-13236
16819
-17574
9935
-1675
-9674
15364
-18564
13247
-6180
-5465
12807
-18500
15721
-10291
-869
9376
-17250
17067
-13815
3584
5287
-14868
17302
-16507
7887
851
